id,premis dan hipotesis,label
1463,airasia buah maskapai terbang tarif murah pusat bandara internasional kuala lumpur hipoevitag maskapai terbang pusat bandara internasional kuala lumpur,1
1464,airasia buah maskapai terbang tarif murah pusat bandara internasional kuala lumpur hipoevitag bandara internasional kuala lumpur milik tarif murah,2
1465,airasia buah maskapai terbang tarif murah pusat bandara internasional kuala lumpur hipoevitag bandara internasional kuala lumpur bukan pusat maskapai airasia,0
1466,main chelsea oscar jon obi mikel belakang tinggal si biru gabung klubklub liga china transfer gaji giur hipoevitag main chelsea pindah lubklub liga tiongkok,1
1467,main chelsea oscar jon obi mikel belakang tinggal si biru gabung klubklub liga china transfer gaji giur hipoevitag main chelsea tinggal si biru bela klubklub liga tiongkok,2
1468,main chelsea oscar jon obi mikel belakang tinggal si biru gabung klubklub liga china transfer gaji giur hipoevitag biaya transfer gaji terima oscar sangat sedikit,0
1469,video air rekam video k fps lengkap fitur hdr resolusi maksimal k fps hdr foto panorama kutip detikinet the verge selasa hipoevitag air ambil foto hds panorama,1
1470,video air rekam video k fps lengkap fitur hdr resolusi maksimal k fps hdr foto panorama kutip detikinet the verge selasa hipoevitag air rekam video baik,2
1471,video air rekam video k fps lengkap fitur hdr resolusi maksimal k fps hdr foto panorama kutip detikinet the verge selasa hipoevitag air milik resolusi k,0
1472,entailment hipoevitag entailment,1
1473,langkah sorot usaha mulai pikir produk nya bagai lebih sekadar alat produktivitas hipoevitag usaha pasu naik jangka panjang,2
1474,langkah sorot usaha mulai pikir produk nya bagai lebih sekadar alat produktivitas hipoevitag pikir produk lebih dar alat produktivitas,0
1475,manuskrip sebut isi tiga catat cerita bagaimana peristiwa jatuh meteorit lapor mati akibat jadi sebut lansir science alert sabtu hipoevitag manuskrip sebut diri atas tiga catat jatuh meteorit,1
1476,manuskrip sebut isi tiga catat cerita bagaimana peristiwa jatuh meteorit lapor mati akibat jadi sebut lansir science alert sabtu hipoevitag science alert lansir peristiwa jatuh meteorit,2
1477,manuskrip sebut isi tiga catat cerita bagaimana peristiwa jatuh meteorit lapor mati akibat jadi sebut lansir science alert sabtu hipoevitag manuskrip sebut tidak catat lapor mati,0
1478,pandang kebun desa munduk air terjun tawan nama air terjun lanting hipoevitag air terjun tawan desa munduk nama air terjun lanting,1
1479,pandang kebun desa munduk air terjun tawan nama air terjun lanting hipoevitag desa munduk air terjun kebun,2
1480,pandang kebun desa munduk air terjun tawan nama air terjun lanting hipoevitag tidak air terjun desa munduk,0
1481,rudolf kirchschl orang diplomat politis hakim austria hipoevitag rudolf kirchschl orang politis,1
1482,rudolf kirchschl orang diplomat politis hakim austria hipoevitag rudolf kirchschl orang pimpin partai,2
1483,rudolf kirchschl orang diplomat politis hakim austria hipoevitag rudolf kirchschl orang hakim indonesia,0
1484,juara sepak bola internasional besar ialah piala dunia selenggara federation internationale de football association fifa tiap empat tahun sekali mulai uruguay tahun hipoevitag federation internationale de football association fifa selenggara piala dunia,1
1485,juara sepak bola internasional besar ialah piala dunia selenggara federation internationale de football association fifa tiap empat tahun sekali mulai uruguay tahun hipoevitag piala dunia selalu uruguay,2
1486,juara sepak bola internasional besar ialah piala dunia selenggara federation internationale de football association fifa tiap empat tahun sekali mulai uruguay tahun hipoevitag piala dunia tidak pertama kali uruguay,0
1487,puasa arti tahan lapar dahaga siang hari hipoevitag tidak tahan dahaga siang hari arti tidak puasa,1
1488,puasa arti tahan lapar dahaga siang hari hipoevitag moga puasa terima allah,2
1489,puasa arti tahan lapar dahaga siang hari hipoevitag tahan lapar dahaga siang hari bukan puasa,0
1490,kelola nama domain internet indonesia pandi rencana luncur domain tak biasa bukan alfabet aksara jawa penuh hipoevitag pandi rencana luncur domain tak biasa,1
1491,kelola nama domain internet indonesia pandi rencana luncur domain tak biasa bukan alfabet aksara jawa penuh hipoevitag domain pandi banyak alfabet,2
1492,kelola nama domain internet indonesia pandi rencana luncur domain tak biasa bukan alfabet aksara jawa penuh hipoevitag pandi tidak rencana luncur domain,0
1493,aplikasi facebook gaming tampil lebih santai klaim lebih mudah mulai streaming twitch luncur facebook gaming tadi juni maju pandemi virus corona hipoevitag facebook gaming rilis lebih cepat pandemi corona,1
1494,aplikasi facebook gaming tampil lebih santai klaim lebih mudah mulai streaming twitch luncur facebook gaming tadi juni maju pandemi virus corona hipoevitag sistem hasil twitch lebih tarik facebook gaming,2
1495,aplikasi facebook gaming tampil lebih santai klaim lebih mudah mulai streaming twitch luncur facebook gaming tadi juni maju pandemi virus corona hipoevitag twitch lebih santai banding facebook gaming,0
1496,tanpa duga album rilis tahun laris manis pasar hipoevitag salah satu album laris manis pasar rilis tahun,1
1497,tanpa duga album rilis tahun laris manis pasar hipoevitag album rilis tahun biasa laris manis pasar,2
1498,tanpa duga album rilis tahun laris manis pasar hipoevitag semua orang duga album sebut laris manis pasar,0
1499,turut medical manager divisi kalbe consumer health pt kalbe farma tbk dr helmin agustina silalahi kata derita maag baik konsultasi dulu dokter tidak puasa paksa akibat lebih parah hipoevitag pt kalbe farma tbk milik divisi kalbe consumer health,1
1500,turut medical manager divisi kalbe consumer health pt kalbe farma tbk dr helmin agustina silalahi kata derita maag baik konsultasi dulu dokter tidak puasa paksa akibat lebih parah hipoevitag banyak divisi pt kalbe farma tbk,2
1501,turut medical manager divisi kalbe consumer health pt kalbe farma tbk dr helmin agustina silalahi kata derita maag baik konsultasi dulu dokter tidak puasa paksa akibat lebih parah hipoevitag konsultasi dokter tidak puasa tidak saran derita maag,0
1502,nasa rilis gambar spektakuler wilayah bentuk bintang galaksi dekat raya tahun luncur teleskop hubble luar angkasa hipoevitag nasa raya tahun luncur teleskop hubble luar angkasa,1
1503,nasa rilis gambar spektakuler wilayah bentuk bintang galaksi dekat raya tahun luncur teleskop hubble luar angkasa hipoevitag teleskop hubble tidak pernah luncur luar angkasa,2
1504,nasa rilis gambar spektakuler wilayah bentuk bintang galaksi dekat raya tahun luncur teleskop hubble luar angkasa hipoevitag nasa tidak luncur teleskop hubble luar angkasa,0
1505,kota bogor sarana tangkar rusa tangkar rusa giri jaya cariu bogor hipoevitag giri jaya cariu nama tangkar rusa,1
1506,kota bogor sarana tangkar rusa tangkar rusa giri jaya cariu bogor hipoevitag tangkar rusa bogor luas,2
1507,kota bogor sarana tangkar rusa tangkar rusa giri jaya cariu bogor hipoevitag tidak rusa bogor,0
1508,versi mahabharata gatotkaca nikah ahilawati sang gadis naga punya anak nama barbarika hipoevitag ahilawati istri gatotkaca,1
1509,versi mahabharata gatotkaca nikah ahilawati sang gadis naga punya anak nama barbarika hipoevitag barbarika anak tunggal gatotkaca,2
1510,versi mahabharata gatotkaca nikah ahilawati sang gadis naga punya anak nama barbarika hipoevitag versi mahabharata ahilawati anak gatotkaca,0
1511,entailment hipoevitag entailment,1
1512,olimpiade beijing indonesia emas pertama lalu cabang bulu tangkis lewat pasang ganda putra markis kidohendra setiawan sedang medali perak raih nova widiantolilyana natsir bulu tangkis ganda campur medali perunggu raih maria kristin yulianti bulu tangkis tunggal putri eko yuli irawan angkat besi kg triyatno angkat besi kg hipoevitag markis kido hendra setiawan jadi legenda bulu tangkis hingga hari,2
1513,olimpiade beijing indonesia emas pertama lalu cabang bulu tangkis lewat pasang ganda putra markis kidohendra setiawan sedang medali perak raih nova widiantolilyana natsir bulu tangkis ganda campur medali perunggu raih maria kristin yulianti bulu tangkis tunggal putri eko yuli irawan angkat besi kg triyatno angkat besi kg hipoevitag emas pertama indonesia sumbang cabang angkat besi,0
1514,entailment hipoevitag entailment,1
1515,dehidrasi rupa buah otototot tubuh alami lelah hipoevitag tubuh tidak paksa dehidrasi,2
1516,dehidrasi rupa buah otototot tubuh alami lelah hipoevitag tubuh lelah tidak rasa efek negatif apa,0
1517,kota bogor milik taman safari milik standar internasional aneka ragam flora fauna taman safari hampir jenis spesies beberapa hewan tumbuh langka negara taman safari bogor hipoevitag taman safari bogor hewan tumbuh langka,1
1518,kota bogor milik taman safari milik standar internasional aneka ragam flora fauna taman safari hampir jenis spesies beberapa hewan tumbuh langka negara taman safari bogor hipoevitag jumlah spesies fauna taman safari bogor spesies,2
1519,kota bogor milik taman safari milik standar internasional aneka ragam flora fauna taman safari hampir jenis spesies beberapa hewan tumbuh langka negara taman safari bogor hipoevitag taman safari bogor punya standar internasional,0
1520,vinales jadi cepat panjang hari tes sirkuit valencia bahkan tes hari balap musim akhir kuat suzuki jadi satusatunya balap mampu tembus catat waktu menit detik hipoevitag vinales jadi satusatunya balap tembus catat waktu menit detik sirkuit valencia,1
1521,vinales jadi cepat panjang hari tes sirkuit valencia bahkan tes hari balap musim akhir kuat suzuki jadi satusatunya balap mampu tembus catat waktu menit detik hipoevitag tes hari pertama valis tembus catat waktu menit detik,2
1522,vinales jadi cepat panjang hari tes sirkuit valencia bahkan tes hari balap musim akhir kuat suzuki jadi satusatunya balap mampu tembus catat waktu menit detik hipoevitag vinales posisi hari tes pertama sirkuit valencia,0
1523,tiktok tampil rangkai turnamen bas tim empat tanding beda hadiah variasi gantung game tanding hipoevitag beri hadiah tiap game,1
1524,tiktok tampil rangkai turnamen bas tim empat tanding beda hadiah variasi gantung game tanding hipoevitag hadiah game capai juta rupiah,2
1525,tiktok tampil rangkai turnamen bas tim empat tanding beda hadiah variasi gantung game tanding hipoevitag tidak hadiah game tanding,0
1526,bantu jual tidak kewalahan kelola pesan bulan ramadhan sekaligus tingkat produktivitas tokopedia luncur jumlah fitur baru aplikasi khusus jual hipoevitag tokopedia luncur jumlah fitur baru aplikasi khusus jual,1
1527,bantu jual tidak kewalahan kelola pesan bulan ramadhan sekaligus tingkat produktivitas tokopedia luncur jumlah fitur baru aplikasi khusus jual hipoevitag tidak semua jual kewalahan kelola pesan bulan ramadhan,2
1528,bantu jual tidak kewalahan kelola pesan bulan ramadhan sekaligus tingkat produktivitas tokopedia luncur jumlah fitur baru aplikasi khusus jual hipoevitag tidak aplikasi tokopedia khusus jual,0
1529,sama makan manis gula alias glukosa tempel gigi timbul zat asam rusak enamel gigi hipoevitag gula timbul zat asam rusak enamel gigi,1
1530,sama makan manis gula alias glukosa tempel gigi timbul zat asam rusak enamel gigi hipoevitag orang makan gula tetapi gigi tidak rusak,2
1531,sama makan manis gula alias glukosa tempel gigi timbul zat asam rusak enamel gigi hipoevitag gula tidak rusak gigi,0
1532,masalah kerap muncul ramadhan maag lambung maag biasa bakteri helicobacter pylori umum stres rokok obat antiinflamasi aspirin ibuprofen hipoevitag bakteri helicobacter pylori maag,1
1533,masalah kerap muncul ramadhan maag lambung maag biasa bakteri helicobacter pylori umum stres rokok obat antiinflamasi aspirin ibuprofen hipoevitag stres maag besar bakteri helicobacter pylori,2
1534,masalah kerap muncul ramadhan maag lambung maag biasa bakteri helicobacter pylori umum stres rokok obat antiinflamasi aspirin ibuprofen hipoevitag maag lambung tidak muncul ramadhan,0
1535,moru gaya baru desa camat wasior teluk wondama papua barat indonesia hipoevitag indonesia milik desa nama moru gaya baru,1
1536,moru gaya baru desa camat wasior teluk wondama papua barat indonesia hipoevitag moru gaya baru wilayah pesisir,2
1537,moru gaya baru desa camat wasior teluk wondama papua barat indonesia hipoevitag papua barat negara timor leste,0
1538,sekarang inisiatif masyarakat sedia shower room tempat bilas ban sewa hipoevitag masyarakat milik inisiatif fasilitas shower room,1
1539,sekarang inisiatif masyarakat sedia shower room tempat bilas ban sewa hipoevitag lima shower room sedia masyarakat,2
1540,sekarang inisiatif masyarakat sedia shower room tempat bilas ban sewa hipoevitag ban sedia masyarakat jual,0
1541,hingga semua duduk kumpul allah turun petir suara keras atas hipoevitag petir sambar hingga semua duduk kumpul,1
1542,hingga semua duduk kumpul allah turun petir suara keras atas hipoevitag petir henti sambar semua duduk kumpul,2
1543,hingga semua duduk kumpul allah turun petir suara keras atas hipoevitag petir tidak sambar hingga semua duduk kumpul,0
1544,kenang mati bunuh diri cara seppuku buah kudeta gagal hipoevitag mati bunuh diri cara seppuku,1
1545,kenang mati bunuh diri cara seppuku buah kudeta gagal hipoevitag laku seppuku buah pedang tano,2
1546,kenang mati bunuh diri cara seppuku buah kudeta gagal hipoevitag tidak kenang,0
1547,besar wilayah kabupaten wonosobo daerah gunung hipoevitag besar daerah kabupaten wonosobo gunung,1
1548,besar wilayah kabupaten wonosobo daerah gunung hipoevitag besar daerah gunung kabupaten wonosobo,2
1549,besar wilayah kabupaten wonosobo daerah gunung hipoevitag banyak wilayah bukan gunung kabupaten wonosobo,0
1550,proses karstifikasi larut batu gamping air waktu lama akibat proses kasrtifikasi sebut bentuk lah bentuk alam geologi takjub gua bukit karst dolina pantai karst hipoevitag bukit karst salah satu bentuk alam geologi rupa hasil proses kartifikasi,1
1551,proses karstifikasi larut batu gamping air waktu lama akibat proses kasrtifikasi sebut bentuk lah bentuk alam geologi takjub gua bukit karst dolina pantai karst hipoevitag pantai karst bentuk batu hasil organisme laut,2
1552,proses karstifikasi larut batu gamping air waktu lama akibat proses kasrtifikasi sebut bentuk lah bentuk alam geologi takjub gua bukit karst dolina pantai karst hipoevitag proses karstifikasi larut batu gamping air waktu singkat,0
